TEXT	SENTI
早餐不優，從未吃過飯店早餐熟食區僅提供油膩沙茶炒飯及蛋花湯和炒蛋高麗菜，工作人員素質不足，只想快點把事情做完，沒有溫度	0
空間大，服務人員很親切	1
基础房型房间不带窗户	0
年初住過這民宿，覺得不錯，所以再來。喜歡這裡房間乾淨舒適，周圍環境好，民宿主人和善，早餐款式算多樣，味道也不錯。	1
火車站對面，很方便	1
消毒味有點重	0
沒有	0
地點絕佳～ 附近生活機能很棒～ 飯店人員都很親切《	1
晚上12點洗澡越洗越冷，還好衛浴內有暖風，應該是使用電熱水器	0
CP值高，環境舒服，房內還有好用的吹風機，整體來說非常推薦	1
都很不錯！值得再來～	1
早餐非常好吃，連飲料也是，主人很親切。	1
房間走道小了點	0
浴室排水不好	0
入住時間因為有限制，所以對於搭乘火車晚點的遊客，或是自行開車因交通因素而無法掌握時間的遊客而言，會有一點壓力。	0
1/櫃台人員與所有服務人員,沒有顯示出專業的旅館經驗. 2/餐廳食物桌與垃圾通相距只有20公分.	0
陽台風景	1
人員素質與清潔	1
樓上移動物品聲音很吵	0
早餐不錯，簡單好吃	1
衛浴很髒，沒有熱水，床不好睡，毯子太薄	0
房間內風格簡潔、色系明亮、舒適助眠。沐浴乳的香味比洗髮精的淡雅舒服。	1
若有衣櫥可掛衣服會更好～	0
接待非常親切，也會針對我們的需要進行建議，例如協助叫計程車。房間寬敞舒適，而且有免費電影可供選擇，是相當貼心的服務。	1
乾淨舒適地點佳	1
三人房的雙人床太小, 太硬, 房間內沒有沙發	0
飲水機的桶子感覺長青苔了，麻煩老闆要多注意清洗哦！	0
空間夠大	1
衛浴空間大，兩人一起泡澡舒服	1
沒電梯，但員工協助搬運，很細心	0
酒店地理位置，近台北車站只有兩三分鐘步行路過，房間很整潔。	1
地點雖離逢甲商圈有一點點距離, 但附近吃的東西多, 走路過去逢甲也很近, 房間乾淨	1
房子太小，我兩人的房間坐的地方也沒有，洗手間也沒有地方可放洗面的東西	0
床很柔軟 冷氣很涼 還有可愛的造景	1
整潔舒適	1
nan	1
地點佳，但照片跟實體還是有點落差，便宜又有浴缸，整體感覺有點舊。不好不壞囉！	1
環境舒適，服務人員親切	1
早餐豐富	1
免費的土司(但我沒吃)	1
早餐是自助式吃到飽 有中西式可選，不錯吃 床超軟超舒服	1
非常的棒，台南高cp首選	1
隔音太差點	0
無	1
隔音很差，晚上睡不好	0
浴缸感覺比我年紀還大    讓客人不敢使用 晚上太亮	0
客服人員的服務迅速，也很樂意幫	1
電視節目太少	0
電視可看東西多優秀，老闆服務親切。民宿有小活動。地理位置好。	1
房間格局設計不錯。	1
隔音不太好 插頭太少	0
不錯	1
床很大，帶小孩同床也很舒適	1
房間燈光比較黑	0
好吃，而且份量超多。	1
地點近捷運站	1
人員親切	1
浴室靠近床的地方可以以簾子遮蓋，晚上看見玻璃鏡子類的會嚇到	0
非常適合渡假，地點、風景、房間都很滿意	1
地點較偏遠	0
員工都很友善	1
待客很親切，房間很可愛	1
部分設備老舊	0
床墊太薄，不舒服	0
無	1
服務很好！	1
房間隔音不好，很晚了還能聽到隔壁的電視音樂聲	0
床很大	1
無	0
早餐服務人員還特別炒一盤素菜，服務很周到，謝謝。	1
床軟硬適中。整體環境乾淨。離車站很近。熱水夠熱且水壓超強。	1
服務好房間乾淨	1
早餐可以更多樣化、只有浴缸、沒有按摩設施，建議可新增泳池，住11樓隔音效果不佳、代爾塞仍聽到汽機車造音。	0
價格很便宜 房間整體觀感非常舒適	1
"浴室的排水系統可以改善@@"" 洩水比較慢....容易淹水QQ"	0
舒適的住宿環境	1
舒適,乾淨	1
車位不足	0
隔音不佳	0
服務，整潔	1
房間乾淨整齊	1
整體來說很好位置又離車站很近	1
風景好	1
床和枕頭太硬 餐廳環境可以再加強，空氣不太流通，燈光有點太暗	0
停車位有點少	0
無	0
設施新，有餐廳早餐	1
房間寬敞	1
我們下榻兩間客房，其中一間低價需忍受噪音那間尚有髒污東西在地上，清理沒做好 由於浴室窗戶完全封閉，整個房間非常悶。	0
早餐及洗衣較不方便	0
很小、水龍頭水有臭味、床舒適度有改善空間	0
房間乾淨，房間陽台外就可看到海。離東大門位置步行3分鐘，對面就是海邊。民宿老闆很熱情，貼心接送火車站民宿往返。推薦！	1
住宿旅客小朋友太吵	0
房間隔音不好，住7樓聽到樓下健身室的聲音，聲音太大，連地板都覺得震	0
地理位置還不錯，附近蠻多吃的 服務人員親切	1
並無特別挑剔之處	0
地點方便	1
室內設計佳，床很舒適，淋浴水量與水溫都很穩定。	1
熱水器忽冷忽熱	0
隔音比較差，沒有全面禁煙，房間有煙味	0
唯一小瑕疵是放於浴室的地下膠墊很骯髒，所以我也不敢用	0
房間乾淨，接待人員親切	1
離車站和一中街非常近	1
床很舒適	1
乾淨	1
停車希望可以與隔壁合作 不然車位很難找	0
地點佳，交通方便！	1
地點非常方便旅客，服務員態度親切又細心，房間整齊乾淨度極佳，下次有機會再訂的話選擇有窗戶的房間就會更完美啦！	1
入住時間為19:00有點誇張	0
房間舒適但枕頭有點軟~	0
沒附早餐 但是附近很方便	1
早餐很豐盛 床很保暖 老闆很親切友善	1
晚上10點過後想裝水卻沒辦法裝了，雖然房間也有提供2瓶水可以喝，但是半夜想吃泡麵的人可能就沒有熱水了	0
停車場竟然沒有安全的人行步道	0
服務態度很好	1
房間及床都很舒適	1
床鋪舒適，裝潢用心，小巧可愛，員工友善，提供免費腳踏車遊歷花蓮市區非常方便	1
都还不错哦	0
早餐CP值高	1
隔音有點差	0
空間很小 但以這個價位來說算划算	0
環境舒服 沐浴用品	1
離捷運出口超近                     早餐簡單但美味可口	1
很用心像家ㄧ樣溫暖!	1
近高捷站，交通方便，設備新穎！早餐豐盛又好吃，餐廳的布置十分舒適時尚！服務人員也非常細膩貼心，很友善富熱忱，非常推薦！	1
早餐是麥當勞，很方便。	1
國際級酒店竟然沒有行李員，幫房客在入住時配送行李至房間	0
早餐很好	1
電源插座供應再加強就完美了！	0
nan	0
床和枕頭太軟，容易腰酸背痛；隔音效果很差，消毒藥水味很重。	0
干净舒适，是我推荐之一	1
無	0
這次住舊館冷氣怎麼調都還是超冷	0
樓下就是夜市很方便	1
房間滿大的!住起來很舒服!早餐普通但整體來說CP值很高!	1
房間乾淨但床太硬了我。	1
員工都很親切	1
飯店位置不錯，位於捷運站上。	1
床太軟睡了腰痠背痛	0
無	0
門口比較難找	0
冷氣不冷	0
地點很棒價錢合理	1
房間上面有很多灰塵蜘蛛絲 不知道是有跳蚤跟蚊子 住一晚老婆就被咬到十幾個紅腫 房間感覺非常差不會再去了	0
景觀佳，整潔舒適，單車好騎。	1
無	0
房間舒適	1
Check-in時門口汽車暫停下行李不甚方便。	0
住宿沒有免費停車場	0
離火車站近	1
整體環境、氣氛很好 老闆很友善	1
停車場限高太低	0
沒有早餐可吃，而且沒有空間可以喝茶聊天的地方，真的很可惜 沒有大廳可以用至少房間應該有比較大一點的桌子	0
床硬	0
床很好	1
508床偏硬，不很舒服!	0
早餐在18 樓觀景一流，面向基隆港。	1
房間的門沒有自動上鎖的功能，需要在關門後自己上鎖，安全度不足。而且房門的鎖感覺上很容易被撬開。	0
擺設、色調讓人很放鬆	1
建議浴室加裝掛勾或架子方便盥洗時使用	1
隔音設備差 早上七八點就聽到隔壁小孩吵鬧 還有清潔人員在整理房間吸塵器的聲音	0
太吵了,窗外的噪音聲太大	1
早餐好吃，枕頭好好睡，情提供枕頭的牌子想購買	1
衛浴清潔～～床很大很舒服～～～	1
吹風機對於髮量多的人要吹較久	0
暑假的天氣比港澳還熱，怕曬怕流汗的真的不大適合，此外亦要考慮颱風的影響。	0
無	0
乾淨，不管從任何角度去看這是最美好的選擇	1
住起來舒適沒有壓力！乾淨整齊格調也很棒，值得推薦，下次一定會再入住	1
地理位置很好，非常熱鬧，飯店有停車場，房間寬敞，浴室泡湯寬敞，很滿意	1
免費升級總統套房，且又遇到除夕抽獎活動，CP值超高	1
早餐還好，室內紙拖鞋建議換掉，很容易滑倒	0
早餐的麥片建議可以用粗麥片,少糖的.	0
管家很客氣!	1
坐廁內沒有洗手盆	0
地點很好，就在愛河旁，走路就可抵達。	1
隔壁洗澡會有流水聲，不構成睡眠影響	0
房間是否安靜	0
吃喝讚	1
早餐太簡單 no good	0
沒有不喜歡	0
床上有頭髮	0
房內空間比想像中大，浴室相當乾淨，除濕亦強。無人櫃台是入住的全新體驗。	1
床舒適，地點便利	1
無	0
房客一早噪音打擾	0
房間清潔不佳，有蟲出沒	0
浴室水温不穩 水量小	0
早餐有點少，服務人員並沒有做好房卡交接的動作，房間小到走路都只能一個過去。	0
床墊太硬，冷氣太大聲	0
早餐跟咖啡都很喜歡 住宿環境也很棒	1
早餐可以更用心 加入恆春或鄰近鄉鎮農產	0
無	0
物超所值	1
物超所值 備下午茶  離夜市近  很滿意!!	1
床墊很沒支撐性，和其它飯店的床比起來很不ok,  睡了會整個陷下去，床伴也跟著移動，很不舒服，非常可惜。	0
整體都不錯 早餐是飯糰很喜歡	1
無	0
價格實惠	1
環境乾淨，市區中心優，有不同房型佳。	1
地點不錯	1
房間許多貼心的準備	1
使用有情門的傢俱，大大提升住房品質	1
平/方便	1
早餐普通，可以直接豆漿饅頭	0
在巿中心的大商場內，貼近所有交通站，極方便。	1
冷氣太強一直調不動，維持在22度，過冷	0
環境舒適，安靜	1
wifi有些不稳	0
樓下舞廳，進出複雜	0
衛浴廁所隔間上方為開放式，如廁盥洗時感覺較無隱密性。	0
早餐很棒	1
整體都還不錯	1
超級棒	1
半夜12點還是有人在整理行李 因臨近大馬路，晚上車輛聲音比較大	0
早餐要加強	1
2樓餐廳員工素質要加強 在房間發現一隻襪子 地毯也不夠乾淨	0
注重個人隱私，以卡片感應進出。	1
距離捷運站相當近，員工的服務良好且迅速處理，有小陽台可以放空坐著很不錯，另外，可以免費洗烘脫衣物相當方便。	1
在一中商圈內，機能方便。價格實惠。	1
房間地面清潔需加強，很多灰塵	0
沒有	1
住宿環境優雅	1
厠所設施有點舊，其他很好	0
沒有沐浴乳及浴鹽、停車場不在同一棟，要走80公尺	0
枕頭太高 冷氣風會吹到頭	0
隔音很差，外面有人走動都聽得見	0
整個環境，吃的都很棒	1
第一次嘗試太空艙，老闆很有創意，感到很新鮮！	1
餐廳服務差⋯餐點不好吃	0
房間太小	0
隔音效果尚需加強，尤其晚上會有聽到健身中心在上課的音樂聲	0
服務態度	1
宵夜和早餐很棒，還有24小時咖啡	1
位置超級方便，就在台北車站對面，旁邊有便利店。而且房間也頗大。	1
每天HOUSEKEEPING清潔房間時，沒有換床單，連住了6天都是沒有更換，洗手間內亦沒有每天吸塵！	0
房間非常舒適乾淨，老闆和老闆娘也都非常熱情，民宿的位置也非常方便，離火車站不到5分鐘的路程。	1
備品實在糟糕至極 竟擺放了開過的牙刷 也不知道是否有被使用過 住過的旅館中最誇張的一間	0
地毯舊/水壺上有灰	0
房間整體上算乾淨，但還是建議地板可以掃一下	0
價格實惠！環境整潔	1
步行就可以逛夜市,很方便.	1
床很舒服 軟硬適中   午茶不錯喔	1
沒有	0
1. 旅店創藝公共空間及設計感的樓層廊道 2. 親切溫馨的服務人員	1
硬體設備老舊，電視該換了，畫質模糊，還是類比訊號。	0
早餐豐盛.交通方便!	1
裝潢新穎 、 地點佳  、 接待人員很親切 、 唯一較不方便的問題是停車。	1
有附停車位	1
乾淨，地點佳逛逛購物方便	1
河景房的景色還不錯。	1
服務人員親切	1
早餐很棒	1
洗手間衛生紙放在要轉身超過90度的位置，有些不便。 如下次大裝修，可不要在浴室加一梯階，有點危險。	0
位置	1
房間冷氣要更新，吹不冷，廁所吹風機有怪音	0
尚可	1
員工入住時並未告知有附早餐	0
早餐有點弱~	0
要入住時服務人員找不到房卡，服務有待加強	0
地理位置便利	1
床罩床單浴巾毛巾要更新	0
上下樓需換電梯  無法直接下樓。	0
泳池、小灣沙灘	1
雖然飯店有停車位, 不過位置不多. 簡介說有配合的免費停車場,但是chickin的時候才說要九點以後才能停放	0
超貼心的旅店.有無線點心.美味早餐與親切的人員.	1
床不太舒適，感覺彈簧已經快壞了	1
房間蠻大的   早餐還不錯  住宿地點周邊超商 全聯   宵夜  都有	1
位置方便，房間清潔	1
房間備品不錯！	1
地點不錯，適合親子	1
房間整潔有待加強	0
床板有損壞不平整；冷氣不冷。	0
房子建築設計	1
入住有浴缸頂樓房型，空間寬敞，有面向市中心的景觀，隔音很好，舒適。餐點也不錯，整體來說這次入住的經驗很棒。	1
房間非常的新，乾淨	1
住的舒適，採光也良好，早上起床可以用房間提供的小音箱聽音樂，感覺很愜意，旅行最需要的就是放鬆啊😄	1
